14:54:12.638 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
14:54:12.649 |V| JetEnvironment                | :1                 | Commencing InitHost phase.
14:54:12.660 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_TEMP_DIR (no PID suffix).
14:54:12.660 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_TEMP_DIR (no PID suffix) has no value.
14:54:12.660 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_TEMP_DIR_PID_00003754 (PID-specific).
14:54:12.660 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_TEMP_DIR_PID_00003754 (PID-specific) has no value.
14:54:12.660 |V| EnvironmentVariablesUtil      | :1                 | No environment variables for additional packages are set.
14:54:12.698 |V| JetHostParametersCaller       | :1                 | <Measured> "Host initialization"  time=42ms
14:54:12.698 |V| JetEnvironment                | :1                 | HostInit phase completed.
14:54:12.698 |V| JetEnvironment                | :1                 | Requesting FullPartCatalogSet.
14:54:12.710 |V| DeployedPackages              | :1                 | Initiating Deployed Package discovery for bindir C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Library\RiderFlow\2023.1.0.21\Backend~\bin.
14:54:12.721 |V| DeployedPackages              | :1                 | Scanning folder C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Library\RiderFlow\2023.1.0.21\Backend~\bin for Deployed Packages. Picking nugets? True!
